student_id,name,gender,birth_year,grade,major_track,admission_type,source_province,source_region_type,high_school_level,gaokao_score,gaokao_rank_band,family_class_score,father_education,mother_education,father_occupation,mother_occupation,precollege_science_interest,precollege_self_learning,precollege_interdisciplinary,precollege_art_strength,science_competition_level,innovation_competition_role,overseas_exposure,tutoring_years,tutoring_intensity,family_burden_feeling,academic_identity,scientist_aspiration,major_understanding,goal_clarity,resilience_level,critical_thinking,learning_passion,self_discipline,interdisciplinary_willingness,motivation_strength,motivation_intrinsic,motivation_external,motivation_mission,mental_health_score,stress_level,curiosity_score,risk_taking_score,impulsiveness_score,interdisciplinary_association,ai_use_frequency,ai_use_learning,ai_use_research,ai_use_coding,ai_use_creative,has_fixed_mentor,mentor_closeness,mentor_inspiration,mentor_guidance_frequency,peer_support_score,peer_academic_interaction,facility_satisfaction,frontier_exposure,international_exposure,policy_flexibility,evaluation_fairness,innovation_climate,personalized_support,workload_feeling,cross_college_exchange,overall_env_satisfaction,research_participation_level,research_project_count,research_project_score,research_entry_path,research_platform_level,research_depth_score,fdurop_participated,fdurop_gain_score,pnp_used,pnp_helpfulness,aplus_received,aplus_incentive_score,integrated_training_identity,dim_academic_interest,dim_resilience,dim_innovation,dim_learning_motivation,dim_research_engagement,dim_mentorship,dim_environment_satisfaction,dim_mental_health,z_dim_academic_interest,pct_dim_academic_interest,z_dim_resilience,pct_dim_resilience,z_dim_innovation,pct_dim_innovation,z_dim_learning_motivation,pct_dim_learning_motivation,z_dim_research_engagement,pct_dim_research_engagement,z_dim_mentorship,pct_dim_mentorship,z_dim_environment_satisfaction,pct_dim_environment_satisfaction,z_dim_mental_health,pct_dim_mental_health,student_type,student_type_confidence,adjacent_type,risk_psychology,risk_no_mentor,risk_low_interest,risk_low_research,risk_external_driven,risk_low_ai_usage,risk_overload,warning_count,warning_level,risk_psychology_severity,risk_no_mentor_severity,risk_low_interest_severity,risk_low_research_severity,risk_external_driven_severity,risk_low_ai_usage_severity,risk_overload_severity,issue_summary,advice_academic,advice_psychology,advice_skill,advice_resource,advice_path,type_features,benchmark_case
20240133,学生-133,女,2003,3,计算机,统招,安徽,省会城市,普通重点,670,前1‰,5,硕士,本科,教师/科研,教师/科研,63.87,54.24,71.13,70.3,52.02,59.61,100,4,48.45,43.61,65.58,58.65,70.45,68.51,69.05,63.27,67.95,68.29,69.18,90.95,50.49,44.82,56.33,82.9,64.85,68.91,50.99,56.14,88.16,65.98,71.66,79.7,69.15,39.04,0,37.09,60.27,39.45,61.46,36.81,70.13,51.34,32.07,51.22,66.98,55.73,46.89,91.47,47.63,72.95,78.8,2,50.0,任课教师,95.98,83.01,100,97.98,0,58.14,0,52.77,68.93,66.24,64.05,65.93,66.27,78.41,39.25,57.06,55.39,0.0933,52.27,0.106,55.45,0.5169,70.45,0.5224,70.0,1.6071,93.18,-1.1184,21.82,-0.8251,20.0,0.6882,77.27,科研驱动型,46.5,均衡发展型,0,1,0,0,0,0,1,2,yellow,none,red,none,none,none,none,yellow,尚未建立稳定导师支持关系；学业负担感偏高,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。 建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,继续提升科研深度，对接更高平台与导师资源，同时加强成果表达与长期研究方向积累。,学术方向较清晰，科研投入深，适合纵向培养与高水平平台对接。,对标高年级科研持续投入、逐步形成稳定研究方向的学生路径。
20240134,学生-134,男,2003,2,生物,综评,青海,县城,强省重点,647,前1%,3,硕士,大专,公务员/事业单位,个体经营,62.84,60.01,80.9,41.71,56.26,72.01,0,6,48.63,47.48,43.77,60.25,85.33,70.94,92.02,60.64,68.54,81.63,62.65,73.88,32.35,49.02,59.96,51.39,57.93,50.35,56.77,48.58,89.79,54.35,62.08,61.58,3.78,57.82,100,45.53,70.67,22.71,44.94,54.91,68.87,83.91,65.17,71.91,41.26,44.86,48.65,64.78,51.71,63.04,83.66,3,75.0,尚未进入,51.37,73.28,0,67.79,0,45.66,0,44.99,56.79,64.3,74.34,62.21,58.7,60.64,57.03,57.93,45.84,-0.2734,39.09,1.8006,96.82,-0.1562,44.77,-0.8836,17.73,0.4985,69.09,0.0437,40.0,-0.5941,29.55,-0.5176,29.32,均衡发展型,76.0,科研驱动型,1,0,0,0,0,0,0,1,green,green,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240135,学生-135,女,2004,1,化学,强基,西藏,地级市,普通重点,669,前3%,6,硕士,本科,公务员/事业单位,个体经营,39.93,47.81,75.88,44.02,33.25,52.34,0,6,59.0,32.49,56.64,47.76,48.42,38.54,66.25,59.03,58.32,54.47,76.46,65.33,60.52,67.29,52.8,62.08,52.11,73.76,42.19,43.16,70.82,51.88,62.6,57.62,26.54,46.8,0,33.75,38.7,19.28,68.4,74.94,48.7,59.61,28.93,66.45,62.15,75.19,53.7,76.94,51.58,69.37,70.64,2,50.0,任课教师,27.23,79.79,0,58.77,100,72.09,0,45.76,54.84,52.31,58.89,61.91,55.12,50.91,34.07,59.75,51.55,-2.5404,1.36,-0.7437,24.09,-0.2105,42.05,-1.5485,7.27,-0.1084,50.45,-1.457,10.23,-0.1109,45.91,0.2033,57.73,均衡发展型,51.5,竞赛转型型,0,0,1,0,0,0,0,1,red,none,none,yellow,none,none,none,none,学术志趣与目标清晰度偏弱,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240136,学生-136,女,2006,4,物理,强基,江西,农村,普通重点,665,前5‰,8,大专,博士,公务员/事业单位,公务员/事业单位,71.53,70.27,69.83,35.35,50.94,52.45,0,1,49.13,18.82,52.29,46.95,90.69,72.29,75.88,82.55,69.9,46.8,64.91,77.98,55.52,70.67,49.71,51.24,89.78,70.93,66.84,58.08,72.93,63.15,66.16,83.47,15.51,71.03,100,90.47,78.17,73.26,67.14,50.05,55.02,69.83,46.61,84.48,29.95,71.76,62.58,75.57,52.21,57.23,86.24,3,75.0,任课教师,63.97,44.67,100,80.22,0,61.16,0,47.84,41.84,65.11,62.96,68.55,62.25,71.91,79.36,59.03,47.04,-0.1203,47.27,-0.0735,47.27,0.991,82.27,-0.2242,44.09,1.2016,85.91,1.5033,98.64,-0.3021,40.45,-0.3661,33.64,均衡发展型,76.8,科研驱动型,1,0,0,0,0,0,0,1,green,yellow,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240137,学生-137,男,2005,1,化学,竞赛,黑龙江,省会城市,普通重点,650,前1%,5,本科,本科,工人/服务业,公务员/事业单位,72.44,59.06,73.52,42.47,98.57,61.52,0,3,55.47,41.92,72.8,69.63,83.89,46.76,65.49,73.74,54.19,95.65,65.68,65.03,88.14,82.18,47.31,48.25,97.0,78.23,70.06,52.82,66.53,54.96,63.26,48.0,9.24,45.03,0,20.92,30.78,18.45,67.35,48.45,70.27,73.08,46.04,30.16,66.78,58.83,40.61,48.63,49.85,60.48,35.97,4,100.0,尚未进入,38.97,46.21,0,49.43,100,75.22,0,40.98,74.21,66.53,66.71,67.32,60.34,45.23,26.15,55.49,39.94,0.1482,56.14,0.5441,70.91,0.7685,77.73,-0.579,26.82,-0.4628,37.73,-1.9747,0.45,-1.2419,11.82,-1.2626,12.73,压力应对型,85.1,竞赛转型型,1,0,0,1,0,0,1,3,red,red,none,none,yellow,none,none,yellow,心理健康与压力状态需要优先关注；科研参与深度不足；学业负担感偏高,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240138,学生-138,男,2004,1,物理,竞赛,澳门,直辖市,强省重点,638,前5‰,6,本科,本科,个体经营,工人/服务业,70.91,76.19,41.69,38.64,65.95,49.75,0,1,61.0,46.41,68.74,53.1,87.93,64.84,66.3,70.76,78.11,83.75,64.22,70.72,60.79,54.59,88.05,60.72,43.24,55.46,64.9,32.13,60.07,67.01,62.91,49.65,37.73,24.42,100,40.65,44.95,41.8,67.53,66.6,98.15,50.81,63.97,48.2,60.85,70.98,49.91,49.34,34.66,66.02,66.87,0,0.0,导师,75.36,47.31,0,47.62,0,43.71,0,64.72,72.8,69.04,72.17,54.6,70.35,42.44,55.56,60.67,57.14,0.6227,73.18,1.4432,93.64,-1.5332,6.82,1.2801,87.73,-0.6368,29.55,-0.0524,37.73,0.1334,55.0,0.9091,82.73,均衡发展型,45.2,竞赛转型型,0,0,0,0,0,0,0,0,green,none,none,none,none,none,none,none,当前整体状态稳定，可继续保持。,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240139,学生-139,女,2006,1,物理,统招,云南,农村,普通重点,660,前5‰,6,本科,大专,公务员/事业单位,企业职员,61.63,84.91,59.45,54.15,85.07,37.6,100,3,41.86,43.67,64.23,86.75,56.95,59.56,58.94,52.84,82.35,64.98,79.19,84.91,64.23,54.97,81.79,73.14,62.63,69.82,37.11,74.18,75.63,63.84,71.88,24.57,34.5,60.07,0,29.59,42.34,23.39,79.86,58.23,60.84,78.34,52.97,62.37,29.37,81.98,42.62,58.07,42.62,63.52,36.3,0,0.0,竞赛延伸,23.05,32.07,0,64.04,0,49.12,0,59.2,79.52,70.25,60.17,65.34,73.07,25.82,32.97,57.27,58.05,0.8515,80.0,-0.533,30.0,0.4102,65.45,1.7853,98.18,-1.6736,2.73,-1.5289,6.36,-0.7693,22.73,1.024,86.36,竞赛转型型,60.0,压力应对型,0,0,0,1,0,0,0,1,yellow,none,none,none,yellow,none,none,none,科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议持续关注学堂资源、导师机会与跨学科平台。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240140,学生-140,男,2005,1,物理,综评,吉林,县城,顶尖,672,前3%,6,硕士,本科,教师/科研,企业职员,78.06,96.07,55.79,45.71,62.64,52.03,0,5,45.19,45.58,67.8,71.88,76.34,48.82,70.01,77.22,64.85,73.65,77.44,80.44,68.08,67.09,62.25,66.33,70.93,81.54,74.85,0.0,69.99,65.72,55.73,44.41,34.75,48.38,100,38.82,39.81,46.83,57.42,50.78,79.63,90.26,46.13,61.83,49.05,78.11,79.97,61.94,59.59,57.38,31.55,1,25.0,尚未进入,49.34,23.34,0,52.69,0,44.35,0,60.11,66.97,67.35,67.65,66.36,64.69,31.37,56.88,65.61,51.12,0.3032,63.64,0.6989,78.64,0.5947,71.82,0.2289,57.95,-1.3274,9.55,0.0339,39.09,1.4449,91.36,0.149,55.45,竞赛转型型,48.2,压力应对型,1,0,0,1,0,0,0,2,green,green,none,none,yellow,none,none,none,心理健康与压力状态需要优先关注；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议持续关注学堂资源、导师机会与跨学科平台。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240141,学生-141,男,2003,4,生物,强基,陕西,地级市,强省重点,680,前1‰,5,博士,大专,公务员/事业单位,教师/科研,56.36,49.78,85.94,71.68,22.35,69.48,0,4,63.29,51.36,84.62,51.21,82.95,54.39,67.5,70.58,84.98,76.47,60.55,79.14,57.49,72.47,97.54,66.32,70.28,79.8,56.36,53.65,61.74,67.49,82.51,64.98,19.69,38.01,100,59.88,55.7,59.72,87.3,48.44,61.84,84.34,35.26,45.7,66.59,64.02,81.82,69.05,79.91,60.09,49.18,2,50.0,竞赛延伸,86.71,78.57,100,55.2,0,47.79,0,49.75,66.4,69.83,69.0,62.87,71.76,67.56,68.95,63.09,56.94,0.7721,76.82,0.9212,82.73,-0.0367,48.64,1.542,94.09,0.9302,80.45,0.8228,75.45,0.7759,76.82,0.8839,82.27,均衡发展型,88.3,科研驱动型,1,0,0,0,0,0,0,1,green,green,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240142,学生-142,男,2003,2,化学,强基,台湾,地级市,顶尖,673,前3%,6,博士,高中及以下,企业职员,工人/服务业,70.94,61.45,52.91,32.55,32.89,62.29,0,3,75.03,36.3,81.77,61.31,88.97,68.73,73.52,57.64,66.12,35.75,49.26,73.88,48.16,79.81,56.12,35.93,90.79,72.73,42.76,46.86,83.98,76.34,54.78,57.89,9.14,50.28,100,51.22,43.55,64.68,78.5,54.68,63.66,80.8,48.6,44.51,64.94,58.75,44.32,53.24,47.52,65.75,61.23,3,75.0,FDUROP,27.99,45.91,0,56.69,0,53.66,0,45.7,64.97,71.5,53.49,62.01,59.28,49.11,60.51,57.34,40.43,1.0878,86.82,-1.633,5.45,-0.1924,42.73,-0.7758,22.95,-0.2207,45.91,0.2712,48.18,-0.7508,23.86,-1.2007,13.86,压力应对型,48.4,均衡发展型,1,0,0,0,1,0,0,2,red,red,none,none,none,yellow,none,none,心理健康与压力状态需要优先关注；学习动力偏外部驱动,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240143,学生-143,男,2005,2,计算机,综评,山西,地级市,普通重点,661,前3%,6,硕士,高中及以下,教师/科研,教师/科研,58.02,70.52,76.14,56.9,47.57,67.26,100,2,50.96,39.79,50.44,59.43,74.16,43.85,53.63,55.88,56.24,62.52,76.09,66.97,53.58,83.68,24.37,61.35,59.47,81.78,72.64,36.52,65.38,68.79,41.27,30.28,68.64,72.77,100,74.59,77.19,62.09,56.76,61.75,73.84,59.06,71.49,50.14,59.41,81.71,45.89,59.9,44.96,59.55,100.0,0,0.0,FDUROP,49.53,46.48,100,52.68,100,59.58,0,48.12,67.23,58.58,55.31,70.41,47.67,57.4,71.94,60.18,55.57,-1.3549,7.27,-1.3333,8.64,1.3276,90.91,-2.9321,0.45,0.2964,65.0,1.0183,85.45,0.0033,49.55,0.7109,77.73,均衡发展型,47.1,竞赛转型型,0,0,1,0,1,0,0,2,red,none,none,yellow,none,yellow,none,none,学术志趣与目标清晰度偏弱；学习动力偏外部驱动,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240144,学生-144,男,2004,1,计算机,强基,湖北,省会城市,强省重点,656,前5‰,9,硕士,高中及以下,工人/服务业,教师/科研,68.83,76.45,53.93,78.71,42.79,54.75,0,3,58.59,29.49,60.89,69.49,62.75,43.23,65.49,47.22,58.37,69.09,72.36,47.41,59.43,46.23,61.54,87.43,57.32,80.41,52.75,45.3,64.24,66.53,52.86,50.44,50.06,56.17,0,32.46,33.47,25.92,64.83,60.24,54.77,63.61,27.08,60.07,55.25,81.52,66.46,52.14,44.98,51.27,16.89,2,50.0,导师,74.28,63.81,0,43.11,0,43.36,0,50.55,69.41,60.61,59.06,64.9,54.23,42.2,34.13,56.99,64.07,-0.9711,16.36,-0.7157,25.45,0.3306,61.82,-1.7138,5.0,-0.6518,28.64,-1.4531,10.91,-0.8437,19.55,1.7841,97.27,均衡发展型,46.5,竞赛转型型,0,0,1,1,0,0,0,2,yellow,none,none,yellow,yellow,none,none,none,学术志趣与目标清晰度偏弱；科研参与深度不足,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。 建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240145,学生-145,男,2003,2,数学,统招,四川,县城,普通重点,671,前3%,6,大专,本科,个体经营,个体经营,80.63,57.33,62.27,45.64,68.42,65.41,0,2,87.8,48.67,42.1,66.63,62.79,57.47,87.85,63.65,72.04,58.57,58.67,54.59,50.74,59.75,47.42,69.27,70.18,73.15,70.58,39.29,82.16,54.47,61.3,47.56,20.35,27.37,100,44.34,34.91,43.13,60.66,59.22,69.53,71.58,33.86,54.29,61.17,74.83,52.63,86.74,65.62,66.76,56.74,2,50.0,导师,37.49,45.17,0,62.79,0,61.29,0,52.72,56.85,58.75,67.48,65.83,53.87,44.26,53.84,61.97,50.13,-1.3228,9.09,0.6709,76.82,0.4988,70.0,-1.7806,4.09,-0.5233,35.0,-0.1648,36.82,0.4785,65.91,0.024,47.73,竞赛转型型,47.0,均衡发展型,1,0,1,0,0,0,1,3,yellow,green,none,yellow,none,none,none,yellow,心理健康与压力状态需要优先关注；学术志趣与目标清晰度偏弱；学业负担感偏高,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240146,学生-146,女,2003,3,物理,综评,宁夏,直辖市,强省重点,678,前3%,5,硕士,本科,教师/科研,教师/科研,84.06,73.98,59.91,55.78,45.28,51.42,0,4,50.39,44.94,54.47,88.29,89.23,57.71,63.16,66.82,100.0,88.49,77.04,64.68,44.32,60.08,63.4,46.24,33.92,69.21,63.36,40.06,66.04,65.55,71.44,61.61,20.86,49.83,0,60.26,49.98,31.39,74.94,62.32,89.0,49.02,46.69,33.74,79.66,62.23,23.46,57.55,50.84,78.23,31.62,0,0.0,竞赛延伸,45.95,79.32,0,67.09,0,68.61,0,55.82,59.39,75.79,75.49,63.82,61.31,39.43,40.33,59.04,54.98,1.8989,97.27,1.99,97.27,0.1351,55.0,-0.3988,35.68,-0.8246,23.18,-1.0478,24.55,-0.2994,40.91,0.6364,73.64,竞赛转型型,46.5,均衡发展型,0,1,0,1,0,0,0,2,yellow,none,red,none,yellow,none,none,none,尚未建立稳定导师支持关系；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240147,学生-147,男,2006,2,数学,综评,福建,省会城市,一般,697,前1%,10,硕士,高中及以下,教师/科研,工人/服务业,78.34,51.81,52.01,49.57,39.07,56.49,0,1,72.88,38.55,73.35,62.53,72.39,55.05,43.08,65.03,94.15,67.08,79.42,80.32,65.87,80.2,76.32,64.76,50.76,68.96,61.64,34.69,76.93,59.76,79.11,72.96,16.34,43.44,0,39.16,40.58,55.26,75.43,63.56,69.52,64.13,38.8,35.31,56.36,67.58,22.37,67.51,62.56,70.08,61.43,3,75.0,任课教师,12.31,65.71,0,69.23,0,63.45,100,56.62,77.29,70.82,61.43,65.04,70.54,51.81,37.41,55.38,55.87,0.9593,82.73,-0.3255,35.91,0.3559,63.64,1.3154,88.64,-0.0523,51.82,-1.2387,18.64,-1.2711,10.91,0.7488,78.18,均衡发展型,46.7,竞赛转型型,0,1,0,0,0,0,0,1,yellow,none,yellow,none,none,none,none,none,尚未建立稳定导师支持关系,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
